4.711321681756381281e+02 3.740984621123089937e+02 2.970330603272463463e+02 2.358267485703051420e+02 1.872159371752677259e+02 1.486086427713416072e+02 1.179462807993173925e+02 9.359389945249071729e+01 7.425300219087247910e+01 5.889231042470937894e+01 4.669277455227197748e+01 3.700390127338594226e+01 2.930906849393036850e+01 2.319797836055192519e+01 1.834477957101932333e+01 1.449069238694572981e+01 1.143020984794272898e+01 9.000139347461830752e+00 7.070900142350643236e+00 5.539612597445108477e+00 4.324610415149931164e+00 3.361082845722721313e+00 2.597613942011856913e+00 1.993433502424831527e+00 1.516231969074965269e+00 1.140421236393012183e+00 8.457467268712730579e-01 6.161746115437091165e-01 4.389929960220360639e-01 3.040785887027516732e-01 2.032922443630079679e-01 1.299792344091392493e-01 7.856395675111640942e-02 4.424311612152193041e-02 2.279184230893602225e-02 1.049542370780692097e-02 4.196481914876323306e-03 1.404569149197170937e-03 3.758053640829169158e-04 7.584898265053792140e-05 1.073445666261848568e-05 9.716518549249415528e-07 5.010127581760117756e-08 1.271950643369803425e-09 1.323253944796697722e-11 4.476890754410037200e-14 3.681856812791045171e-17 5.102217915576683420e-21 7.510329037567744476e-26 6.568243172617124045e-32
8.376556245659504896e+01 6.651332727784043186e+01 4.239526482806358132e+01 2.689711044058017109e+01 1.709010767206282111e+01 1.089158658211570163e+01 6.976730774835262494e+00 4.505833555011061087e+00 2.947257703110488958e+00 1.964705501066409621e+00 1.345596408497343521e+00 9.556314395945899598e-01 7.100044931586408925e-01 5.551788247038164092e-01 4.573600007693845448e-01 3.952087981822809959e-01 3.552363721011893016e-01 3.288951058869448163e-01 3.107408858123456574e-01 2.972722054443514006e-01 2.861970189940518661e-01 2.759705125240036749e-01 2.655055794793013124e-01 2.539952426779768513e-01 2.408104596119124419e-01 2.254526281100555918e-01 2.075506128734168343e-01 1.868986041234425299e-01 1.635333479721930161e-01 1.378448646349048345e-01 1.106984773890520302e-01 8.351105996483532135e-02 5.817337759507026224e-02 3.668786964120965277e-02 2.051563482869379895e-02 9.959345294719122027e-03 4.101923625388054218e-03 1.392694262588513093e-03 3.748071443689416108e-04 7.579664271246211265e-05 1.073285377662478528e-05 9.716238825117550335e-07 5.010097910771382124e-08 1.271948520026492073e-09 1.323252958160594971e-11 4.476888471221338769e-14 3.681855147429477682e-17 5.102215662462799649e-21 7.510325744089952781e-26 6.568240292268884075e-32
2.211432230598657966e+01 1.755968818126075348e+01 1.119414632156349576e+01 7.103906218139234952e+00 4.515653377941120539e+00 2.879615796841728859e+00 1.846153649002620245e+00 1.193700276925361292e+00 7.820022469471181736e-01 5.223536664358959802e-01 3.586900808805347229e-01 2.555981822763225830e-01 1.907206653468088708e-01 1.499497423640347715e-01 1.243877194739525655e-01 1.084261001540560571e-01 9.853205008591282843e-02 9.248178646783666856e-02 8.887600102132130198e-02 8.683288859208590504e-02 8.579253829417571309e-02 8.539049827391094472e-02 8.537343921465262442e-02 8.553936103908728328e-02 8.569095719819806722e-02 8.559525391356834212e-02 8.494702877399090690e-02 8.333955272723417296e-02 8.025595725014975090e-02 7.510938898197107305e-02 6.737656325467782092e-02 5.686771137696169931e-02 4.410442333831374184e-02 3.057513546237229998e-02 1.842325805491977150e-02 9.416769355577106135e-03 3.999044545948616386e-03 1.378957660281238638e-03 3.735725367201394903e-04 7.572558764040459602e-05 1.073033680446745767e-05 9.715691992939554953e-07 5.010022096410118158e-08 1.271941648690039107e-09 1.323249221569223332e-11 4.476879102943099117e-14 3.681848125846322229e-17 5.102206109365276675e-21 7.510311757012340623e-26 6.568228059712019445e-32
1.131208050821076760e+01 8.982260620834210840e+00 5.726973748204806647e+00 3.634956205884598557e+00 2.310950828863194140e+00 1.473917731717159896e+00 9.450956835133621503e-01 6.111861096747347455e-01 4.004589594574562983e-01 2.675401908042945309e-01 1.837478179241048837e-01 1.309620690377605590e-01 9.774191288290380586e-02 7.686711553709595079e-02 6.378376669277549538e-02 5.562181910190115708e-02 5.057448597333340234e-02 4.750638658508318790e-02 4.570618491432054675e-02 4.473039291929062355e-02 4.430454295886303989e-02 4.426021548686977225e-02 4.449404978833399610e-02 4.493949737331136979e-02 4.554470910729070676e-02 4.625123067495879453e-02 4.696868380761657497e-02 4.754125220113217948e-02 4.770468333195038158e-02 4.704234238505494020e-02 4.497361424371167093e-02 4.085242388161551552e-02 3.428653684393281886e-02 2.567496858616982736e-02 1.653423826720987547e-02 8.878316360209321384e-03 3.889176865243939695e-03 1.363360470870544688e-03 3.720807943678539954e-04 7.563278685586576652e-05 1.072667680990023867e-05 9.714776674031435530e-07 5.009873966622977136e-08 1.271926261611610730e-09 1.323240009239022442e-11 4.476854824483121534e-14 3.681829622984122491e-17 5.102180849904099608e-21 7.510274736929491159e-26 6.568195683380008476e-32
7.179027916106179852e+00 5.700445616516341296e+00 3.634643906739459140e+00 2.307012076862720029e+00 1.466747904213757447e+00 9.355180987746758436e-01 5.998864458760656548e-01 3.879549394125490491e-01 2.542030263234145160e-01 1.698349971384406354e-01 1.166478392132072467e-01 8.314149382504275321e-02 6.205448968578853447e-02 4.880414294357122984e-02 4.050007442111444589e-02 3.532072979926894479e-02 3.211955590638165131e-02 3.017637721060633174e-02 2.904052378769710410e-02 2.843189839953258816e-02 2.817858332380372699e-02 2.817740782766019539e-02 2.836878157869871311e-02 2.872007428985567240e-02 2.921349611695735898e-02 2.983512834605972150e-02 3.056160344649130195e-02 3.134004961462417971e-02 3.205587888251099776e-02 3.248429181969899465e-02 3.223265888709093280e-02 3.071870173326843312e-02 2.730582254433774891e-02 2.175489937225935644e-02 1.485016264913060005e-02 8.352577435033679137e-03 3.773785845493329849e-03 1.345949534762287550e-03 3.703146050063001096e-04 7.551519658328381527e-05 1.072162453494365593e-05 9.713375364394594567e-07 5.009621131516919235e-08 1.271897360199965896e-09 1.323221491666337393e-11 4.476804301299702642e-14 3.681790678688084791e-17 5.102127562391011852e-21 7.510196586931858989e-26 6.568127336416004505e-32
5.076402678280884651e+00 4.030874058889796885e+00 2.570147511128372031e+00 1.631368298257474647e+00 1.037202684056871549e+00 6.615556714013817174e-01 4.242182643481469118e-01 2.743517954037844042e-01 1.797685015699724831e-01 1.201065450360194881e-01 8.249415458363737463e-02 5.879926682960666395e-02 4.388699963152817296e-02 3.451672150068568756e-02 2.864450605546255829e-02 2.498226680762291943e-02 2.271928821749536614e-02 2.134643921440546044e-02 2.054528209345455811e-02 2.011817839495515930e-02 1.994427764030502065e-02 1.995181653232964286e-02 2.010062984504017852e-02 2.037090901389520051e-02 2.075547222349117052e-02 2.125334719261395139e-02 2.186235448226075614e-02 2.256750948505798632e-02 2.332034342118192993e-02 2.400235151878012466e-02 2.436779898639107253e-02 2.398109051548755546e-02 2.223064798439182074e-02 1.860992400061211791e-02 1.336120726721737144e-02 7.845987577625022913e-03 3.654362811519360800e-03 1.326812207854896836e-03 3.682607016328496132e-04 7.536983980099106666e-05 1.071491374348805539e-05 9.711354590133334544e-07 5.009224625452659310e-08 1.271848594158185481e-09 1.323188600726557543e-11 4.476712223553981396e-14 3.681719112575617628e-17 5.102029475602426716e-21 7.510052666016383058e-26 6.568001468752184468e-32
3.833032507198581129e+00 3.043586626067331213e+00 1.940652115900951546e+00 1.231813553392324234e+00 7.831770117744799586e-01 4.995351579994347091e-01 3.203261726226178108e-01 2.071640161883427367e-01 1.357449408556808956e-01 9.069438561810573562e-02 6.229322216962594055e-02 4.440110366961085020e-02 3.314076501619300091e-02 2.606524644709268951e-02 2.163120373939149410e-02 1.886602770917454944e-02 1.715758525896192085e-02 1.612149661651561885e-02 1.551742006422218885e-02 1.519630394568677843e-02 1.506720156670951147e-02 1.507643459701238885e-02 1.519452323000444055e-02 1.540793020736119269e-02 1.571362101629265873e-02 1.611489121472472683e-02 1.661687757846273816e-02 1.721952267789387397e-02 1.790423326571015730e-02 1.860795539577901267e-02 1.917653646588503985e-02 1.929706699356644253e-02 1.845414440408799789e-02 1.607144648230041453e-02 1.205129076979895818e-02 7.362977049426644785e-03 3.532342110564436893e-03 1.306069229203104826e-03 3.659102216422217184e-04 7.519388414869294902e-05 1.070626536103903415e-05 9.708565537067242052e-07 5.008638673423700405e-08 1.271772157662743638e-09 1.323134906772080256e-11 4.476558874488295787e-14 3.681599165653872837e-17 5.101864871251708238e-21 7.509811056361983822e-26 6.567790166297258460e-32
3.025018818016222522e+00 2.401990278147982938e+00 1.531564567183438141e+00 9.721532118439194514e-01 6.180901153329249054e-01 3.942394424819077314e-01 2.528067144491709106e-01 1.634980977783516143e-01 1.071332530247767895e-01 7.157863077367408733e-02 4.916389254837252171e-02 3.504305271855143872e-02 2.615614568673057042e-02 2.057200701688807060e-02 1.707261378373073693e-02 1.489037770289909635e-02 1.354221146918456117e-02 1.272478840897672825e-02 1.224848227077383542e-02 1.199575227363453185e-02 1.189497712888763249e-02 1.190405143495284861e-02 1.200014083880684285e-02 1.217328733462218898e-02 1.242232665241454863e-02 1.275196217404981659e-02 1.316985641092902927e-02 1.368213949559357427e-02 1.428451002187734221e-02 1.494374196359038454e-02 1.556131530353103282e-02 1.591225738072682416e-02 1.557982589712573855e-02 1.400603816358091634e-02 1.090167992849064814e-02 6.906263595154444983e-03 3.409043588142736825e-03 1.283866743649174401e-03 3.632588240871630222e-04 7.498471329272899896e-05 1.069539221503528267e-05 9.704845160881244764e-07 5.007810603881649004e-08 1.271658708146354601e-09 1.323052512866205073e-11 4.476319749274035150e-14 3.681411181774878941e-17 5.101606641228696790e-21 7.509431911035135520e-26 6.567458580464994437e-32
2.464623142841473324e+00 1.957012892992852082e+00 1.247840763233398320e+00 7.920635761319511081e-01 5.035917455178706703e-01 3.212094878169575174e-01 2.059768448707974819e-01 1.332122087752230233e-01 8.728853074411922763e-02 5.832005221084782948e-02 4.005737631824433931e-02 2.855223083867106798e-02 2.131149808622919556e-02 1.676175160760546429e-02 1.391060040196204391e-02 1.213265030643662264e-02 1.103431135261743849e-02 1.036846326726205587e-02 9.980637495384241109e-03 9.775119300169761091e-03 9.693642551241490532e-03 9.702048081786407083e-03 9.781976727637394300e-03 9.925728923402456910e-03 1.013306088905144980e-02 1.040901750804068375e-02 1.076194671053891209e-02 1.120050945125134270e-02 1.172753741425979976e-02 1.232655655555774457e-02 1.293350462361126003e-02 1.338443387558741447e-02 1.334562362343921782e-02 1.231028109934339393e-02 9.893283085555827291e-03 6.477190639556807544e-03 3.285638023551100753e-03 1.260368330913948362e-03 3.603065952156033294e-04 7.473998837823688391e-05 1.068200415248532890e-05 9.700017756473326584e-07 5.006680924074839894e-08 1.271497312831159871e-09 1.322931971386265268e-11 4.475965241572353401e-14 3.681131342986079255e-17 5.101221919053895599e-21 7.508866910737212498e-26 6.566964453066475422e-32
2.056964261128749083e+00 1.633314850242563621e+00 1.041445225536235641e+00 6.610562047195114310e-01 4.202986858681984073e-01 2.680827609297952718e-01 1.719095601126364448e-01 1.111800281704726778e-01 7.285193383391952437e-02 4.867466823026361106e-02 3.343250063587897142e-02 2.383020533568832103e-02 1.778702328704307584e-02 1.398976873959825902e-02 1.161018939400156220e-02 1.012633118768447617e-02 9.209707816195320668e-03 8.654082338586763234e-03 8.330553583077117061e-03 8.159269852824826627e-03 8.091655946056168849e-03 8.099292538171065994e-03 8.167007940740258695e-03 8.288631171597397179e-03 8.464394556350129245e-03 8.699261833936910646e-03 9.001516918086482910e-03 9.380707941673567529e-03 9.843281149998956564e-03 1.038252792675260945e-02 1.095636274492069878e-02 1.144333479757223340e-02 1.157541212825429627e-02 1.090481920635473848e-02 9.007973234085610986e-03 6.076054669560470439e-03 3.163131136849373862e-03 1.235747629151253595e-03 3.570577833365134188e-04 7.445769740315758489e-05 1.066581330591554171e-05 9.693896940719803060e-07 5.005183566719009874e-08 1.271275427350928952e-09 1.322762227907789928e-11 4.475460414623210172e-14 3.680731472631315549e-17 5.100671804753121934e-21 7.508058857866455079e-26 6.566257761292398022e-32
