                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                         95                         446     1.0000000000000000E+000     2.0000000000000000E-002     1.0000000000000000E+003     7.5480959993660107E+001     1.3354146290708559E+003     1.1997226041651494E-004     2.0491181412973153E-001     4.5931724309921256E+000     7.4000000000000021E-001     2.5540830215261653E-005     2.3997445916978463E-001     3.4416106108120423E-003     1.0081585468366039E-003     9.3604466091399604E-003     2.0994599496976488E-003     9.2925294300270076E-004     0.0000000000000000E+000     6.8764717782199888E-004     2.3733891644264226E-008     2.2299697242900379E-004     3.1981267887664154E-006     9.3683429666123995E-007     8.6982225593629614E-006     1.9509293369728414E-006     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     9.2925137316751574E-004     2.0266945500686467E-001     9.2924796673828981E-004     2.0076835791622633E-001     3.0466116345954248E+004     8.2451695292054093E+005     7.7455650145838486E+010     2.9060188733568789E-030     2.9060188733568789E-030     0.0000000000000000E+000     1.1633541848258857E-031     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45                          46                          47                          48                          49                          50                          51                          52                          53                          54                          55                          56                          57                          58                          59                          60                          61                          62                          63                          64                          65                          66                          67                          68                          69                          70                          71                          72                          73                          74                          75                          76                          77                          78                          79                          80                          81 
                       zone                        logT                      logRho                        logP                        logR                  luminosity                        logL                    velocity                     entropy            conv_mixing_type                      csound                v_div_csound                total_energy                     v_div_r                         eta                          mu                       logdq                    dq_ratio                           q                      radius                 temperature                         tau                      logtau                    pressure             pgas_div_ptotal                     logPgas                       grada                      free_e                        abar                          ye                 log_opacity                     eps_nuc                 non_nuc_neu                    logPvisc                    eps_grav           mlt_mixing_length                   log_D_mix                log_conv_vel         conv_vel_div_csound               log_mlt_D_mix       pressure_scale_height                       gradT             gradT_sub_grada                       gradr                     dlnd_dt                     dlnT_dt                        mass                        mmid                       logxq                          h1                         he3                         he4                         c12                         n14                         o16                        ne20                        mg24                          pp                         cno                    tri_alfa                      burn_c                      burn_n                      burn_o                     burn_ne                     burn_na                     burn_mg                     burn_si                      burn_s                     burn_ar                     burn_ca                     burn_ti                     burn_cr                     burn_fe                     c12_c12                     c12_o16                     o16_o16                       pnhe4                       photo                       other             gradr_sub_grada                        logQ 
                          1     3.1256161976074570E+000    -5.4370655469146350E+000     5.2440320842983814E+000    -6.8843300175771005E-001     1.1997226041651494E-004    -3.9209191584580507E+000    -6.8412116706287579E-004     1.0229528261427319E+001                           0     2.5751743673035313E+005    -2.6566013383366348E-009    -8.5353990255333877E+012    -4.7969950462662641E-014    -1.9999999999999996E+001     2.5199963772296905E+000    -1.2000000000000000E+001     1.0000000000000000E+000     1.0000000000000000E+000     2.0491181412973153E-001     1.3354148385236194E+003     6.6666666666666663E-001    -1.7609125905568127E-001     1.7540100777547449E+005     9.9999995427387112E-001     5.2440320644397760E+000     2.7791072413325307E-001     1.6567344106801827E-007     1.2480945158483947E+000     8.7000425680503601E-001    -2.6372334957163721E+000     1.6727805973144631E-032     0.0000000000000000E+000     0.0000000000000000E+000     1.1130405296619088E-002     1.5821160078125513E+008    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.1366102530335292E-003     1.2500007858551998E-001    -1.5291064554773309E-001     1.2500007858551998E-001     0.0000000000000000E+000    -4.5767730238206782E-014     9.2925294300270076E-004     9.2925294300223607E-004    -9.8999999999999986E+001     7.4000000000000010E-001     2.5540830215261677E-005     2.3997445916978474E-001     3.4416106108120445E-003     1.0081585468366037E-003     9.3604466091399604E-003     2.0994599496976479E-003     4.0903242835137648E-003     1.6727805973144634E-032     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.5291064554773309E-001     3.1170205787045191E-001 
                          2     3.1256163503568306E+000    -5.4370641366470798E+000     5.2440333062907118E+000    -6.8843300778276639E-001     1.1997226041650957E-004    -3.9209191584580703E+000    -6.8412116372435373E-004     1.0229526212743457E+001                           0     2.5751738091091497E+005    -2.6566015813037278E-009    -8.5353991455381709E+012    -4.7969950894065471E-014    -1.9999999999999996E+001     2.5199963772296905E+000    -1.1903089986991942E+001     7.9999999999999982E-001     9.9999999999900002E-001     2.0491181128694796E-001     1.3354153082137129E+003     6.6666833407330484E-001    -1.7609017283878653E-001     1.7540150130923282E+005     9.9999995427393551E-001     5.2440332864321348E+000     2.7791072413325307E-001     1.6567359906659956E-007     1.2480945158483947E+000     8.7000425680503601E-001    -2.6372325420420553E+000     1.6727860444665332E-032     0.0000000000000000E+000     0.0000000000000000E+000     1.1130418499032272E-002     1.5821156590807316E+008    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.1366097287549681E-003     1.2500027874077377E-001    -1.5291044539247925E-001     1.2500027874077377E-001     0.0000000000000000E+000    -4.5767686373980569E-014     9.2925294300177149E-004     9.2925294300119079E-004    -1.2000000000000000E+001     7.4000000000000010E-001     2.5540830215261684E-005     2.3997445916978474E-001     3.4416106108120454E-003     1.0081585468366039E-003     9.3604466091399621E-003     2.0994599496976483E-003     4.0903242835137656E-003     1.6727860444665332E-032     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.5291044539247925E-001     3.1170316263925812E-001 
                          3     3.1256165200783541E+000    -5.4370629293255162E+000     5.2440346640560307E+000    -6.8843301531405587E-001     1.1997226041650289E-004    -3.9209191584580942E+000    -6.8412115946574171E-004     1.0229528261427284E+001                           0     2.5751742007205045E+005    -2.6566016826823442E-009    -8.5353993186422627E+012    -4.7969951427323276E-014    -1.9999999999999993E+001     2.5199963772296896E+000    -1.1903089986991942E+001     1.0000000000000002E+000     9.9999999999775002E-001     2.0491180773348314E-001     1.3354158300917811E+003     6.6667041833624452E-001    -1.7608881506846460E-001     1.7540204968011373E+005     9.9999995427400701E-001     5.2440346441974848E+000     2.7791067913174622E-001     1.6567350505742620E-007     1.2480945158483945E+000     8.7000425680503601E-001    -2.6372320652048971E+000     1.6727907077547370E-032     0.0000000000000000E+000     0.0000000000000000E+000     1.1130433292830791E-002     1.5821154971977836E+008    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.1366100830680187E-003     1.2500069525679999E-001    -1.5291000637569965E-001     1.2500069525679999E-001     0.0000000000000000E+000    -4.5767637731457396E-014     9.2925294300060998E-004     9.2925294300002918E-004    -1.1647817481888637E+001     7.4000000000000010E-001     2.5540830215261684E-005     2.3997445916978480E-001     3.4416106108120454E-003     1.0081585468366039E-003     9.3604466091399621E-003     2.0994599496976483E-003     4.0903242835137656E-003     1.6727907077547370E-032     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.5291000637569965E-001     3.1170403051777562E-001 
                          4     3.1256167746606542E+000    -5.4370610261891263E+000     5.2440367006961903E+000    -6.8843302284533303E-001     1.1997226041649620E-004    -3.9209191584581187E+000    -6.8412115527086679E-004     1.0229528261427319E+001                           0     2.5751745965296906E+005    -2.6566013282872783E-009    -8.5353994686473857E+012    -4.7969951965048911E-014    -1.9999999999999996E+001     2.5199963772296905E+000    -1.1602059991327961E+001     5.0000000000000011E-001     9.9999999999650002E-001     2.0491180418002422E-001     1.3354166129093101E+003     6.6667250260154498E-001    -1.7608745730084971E-001     1.7540287223649191E+005     9.9999995427411426E-001     5.2440366808376906E+000     2.7791066452860830E-001     1.6567350505742561E-007     1.2480945158483945E+000     8.7000425680503601E-001    -2.6372308731120016E+000     1.6727980586591347E-032     0.0000000000000000E+000     0.0000000000000000E+000     1.1130457071988663E-002     1.5821158784737334E+008    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.1366103930468944E-003     1.2500107364926963E-001    -1.5290960061476397E-001     1.2500107364926963E-001     0.0000000000000000E+000    -4.5767564789963903E-014     9.2925294299944837E-004     9.2925294299828676E-004    -1.1455931955649723E+001     7.4000000000000010E-001     2.5540830215261684E-005     2.3997445916978477E-001     3.4416106108120449E-003     1.0081585468366039E-003     9.3604466091399621E-003     2.0994599496976483E-003     4.0903242835137656E-003     1.6727980586591347E-032     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.5290960061476397E-001     3.1170542448956517E-001 
                          5     3.1256172838255467E+000    -5.4370577562736084E+000     5.2440407739484227E+000    -6.8843303790782262E-001     1.1997226041648281E-004    -3.9209191584581671E+000    -6.8412114677451463E-004     1.0229528261427319E+001                           0     2.5751768105409032E+005    -2.6566002617345312E-009    -8.5353994177752207E+012    -4.7969953033018163E-014    -1.9999999999999996E+001     2.5199963772296905E+000    -1.1301029995663979E+001     4.9999999999999994E-001     9.9999999999400002E-001     2.0491179707313711E-001     1.3354181785466444E+003     6.6667667114380491E-001    -1.7608474177075942E-001     1.7540451734947658E+005     9.9999995427432853E-001     5.2440407540900162E+000     2.7791060179471966E-001     1.6567350505742561E-007     1.2480945158483945E+000     8.7000425680503601E-001    -2.6372289657633692E+000     1.6728106888522428E-032     0.0000000000000000E+000     0.0000000000000000E+000     1.1130501794878940E-002     1.5821170684783220E+008    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.1366124166565601E-003     1.2500187618282482E-001    -1.5290876743448728E-001     1.2500187618282482E-001     0.0000000000000000E+000    -4.5767418547042008E-014     9.2925294299712536E-004     9.2925294299480213E-004    -1.1221848749616356E+001     7.4000000000000010E-001     2.5540830215261684E-005     2.3997445916978477E-001     3.4416106108120449E-003     1.0081585468366039E-003     9.3604466091399621E-003     2.0994599496976483E-003     4.0903242835137656E-003     1.6728106888522428E-032     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.5290876743448728E-001     3.1170767607529726E-001 
                          6     3.1256184718760456E+000    -5.4370494292753184E+000     5.2440502780577045E+000    -6.8843306803257476E-001     1.1997226041645603E-004    -3.9209191584582639E+000    -6.8412113044054139E-004     1.0229530310111555E+001                           0     2.5751800122102519E+005    -2.6565977319336895E-009    -8.5353999517920879E+012    -4.7969955215121301E-014    -1.9999999999999996E+001     2.5199963772296905E+000    -1.0903089986991942E+001     4.0000000000000008E-001     9.9999999998900002E-001     2.0491178285947068E-001     1.3354218317047416E+003     6.6668500826580734E-001    -1.7607931073709981E-001     1.7540835594750635E+005     9.9999995427482891E-001     5.2440502581995148E+000     2.7791044965386386E-001     1.6567334705893427E-007     1.2480945158483945E+000     8.7000425680503601E-001    -2.6372246742289454E+000     1.6728428526821487E-032     0.0000000000000000E+000     0.0000000000000000E+000     1.1130610130080461E-002     1.5821200252208698E+008    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.1366153396564754E-003     1.2500337668128461E-001    -1.5290718164461906E-001     1.2500337668128461E-001     0.0000000000000000E+000    -4.5767077737375917E-014     9.2925294299247901E-004     9.2925294298667116E-004    -1.0958607314841775E+001     7.4000000000000010E-001     2.5540830215261677E-005     2.3997445916978477E-001     3.4416106108120445E-003     1.0081585468366037E-003     9.3604466091399587E-003     2.0994599496976479E-003     4.0903242835137648E-003     1.6728428526821487E-032     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.5290718164461906E-001     3.1171362697259042E-001 
                          7     3.1256201690919760E+000    -5.4370374181860175E+000     5.2440638550053107E+000    -6.8843314334310146E-001     1.1997226041638911E-004    -3.9209191584585064E+000    -6.8412109027174038E-004     1.0229518700906143E+001                           0     2.5751841987310848E+005    -2.6565930572814401E-009    -8.5354007874313271E+012    -4.7969960716938498E-014    -1.9999999999999996E+001     2.5199963772296905E+000    -1.0903089986991942E+001     1.0000000000000000E+000     9.9999999997650002E-001     2.0491174732594769E-001     1.3354270505222253E+003     6.6670585128183524E-001    -1.7606573331262138E-001     1.7541383966278133E+005     9.9999995427554367E-001     5.2440638351474318E+000     2.7791023477911947E-001     1.6567307846184463E-007     1.2480945158483945E+000     8.7000425680503601E-001    -2.6372177600901514E+000     1.6728892477579680E-032     0.0000000000000000E+000     0.0000000000000000E+000     1.1130762078690787E-002     1.5821253917330509E+008    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.1366190435698994E-003     1.2500720798732678E-001    -1.5290313422916491E-001     1.2500720798732678E-001     0.0000000000000000E+000    -4.5766593124122825E-014     9.2925294298086341E-004     9.2925294297505545E-004    -1.0628932137728263E+001     7.4000000000000010E-001     2.5540830215261677E-005     2.3997445916978477E-001     3.4416106108120445E-003     1.0081585468366037E-003     9.3604466091399587E-003     2.0994599496976479E-003     4.0903242835137648E-003     1.6728892477579680E-032     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.5290313422916491E-001     3.1172224363002954E-001 
                          8     3.1256227149149525E+000    -5.4370196521282388E+000     5.2440842196450443E+000    -6.8843321865150520E-001     1.1997226041632216E-004    -3.9209191584587488E+000    -6.8412104795063347E-004     1.0229520749588499E+001                           0     2.5751914137552076E+005    -2.6565882524315955E-009    -8.5354015856262041E+012    -4.7969966067603868E-014    -1.9999999999999996E+001     2.5199963772296905E+000    -1.0602059991327961E+001     5.0000000000000000E-001     9.9999999996400002E-001     2.0491171179343257E-001     1.3354348787838658E+003     6.6672669463692347E-001    -1.7605215609174490E-001     1.7542206524139838E+005     9.9999995427661559E-001     5.2440841997876309E+000     2.7790994569659233E-001     1.6567289044414117E-007     1.2480945158483945E+000     8.7000425680503601E-001    -2.6372082233469882E+000     1.6729578748369376E-032     0.0000000000000000E+000     0.0000000000000000E+000     1.1130991862942400E-002     1.5821308508386937E+008    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.1366254503236877E-003     1.2501107197100414E-001    -1.5289906644727297E-001     1.2501107197100414E-001     0.0000000000000000E+000    -4.5765862840157713E-014     9.2925294296924770E-004     9.2925294295763210E-004    -1.0443697499232712E+001     7.4000000000000010E-001     2.5540830215261677E-005     2.3997445916978477E-001     3.4416106108120445E-003     1.0081585468366037E-003     9.3604466091399587E-003     2.0994599496976479E-003     4.0903242835137648E-003     1.6729578748369376E-032     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.5289906644727297E-001     3.1173491804185716E-001 
                          9     3.1256278065566181E+000    -5.4369839895474010E+000     5.2441249461164539E+000    -6.8843336926234133E-001     1.1997226041618826E-004    -3.9209191584592333E+000    -6.8412096570287702E-004     1.0229477629789457E+001                           0     2.5752054181898624E+005    -2.6565781550986894E-009    -8.5354030685880723E+012    -4.7969976936173599E-014    -1.9999999999999996E+001     2.5199963772296905E+000    -1.0301029995663979E+001     5.0000000000000000E-001     9.9999999993900002E-001     2.0491164073123819E-001     1.3354505354316307E+003     6.6676838228420110E-001    -1.7602500231293397E-001     1.7543851642145315E+005     9.9999995427875898E-001     5.2441249262599712E+000     2.7790934413671492E-001     1.6567259182822697E-007     1.2480945158483945E+000     8.7000425680503601E-001    -2.6371881961863441E+000     1.6730956414683210E-032     0.0000000000000000E+000     0.0000000000000000E+000     1.1131451067880339E-002     1.5821422141488352E+008    -9.8999999999999986E+001    -9.8999999999999986E+001     0.0000000000000000E+000    -9.8999999999999986E+001     1.1366379151670843E-003     1.2501873132149674E-001    -1.5289101385513651E-001     1.2501873132149674E-001     0.0000000000000000E+000    -4.5764401417347053E-014     9.2925294294601639E-004     9.2925294292278509E-004    -1.0214670164989233E+001     7.4000000000000010E-001     2.5540830215261677E-005     2.3997445916978477E-001     3.4416106108120445E-003     1.0081585468366037E-003     9.3604466091399587E-003     2.0994599496976479E-003     4.0903242835137648E-003     1.6730956414683212E-032     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000    -1.5289101385513651E-001     3.1176039733936278E-001 
