0.1  41 
 1e-10  0.1  0.001 
 1.73684745347e-10  0.1  0.000999999999857 
 3.01663907663e-10  0.1  0.000999999999608 
 5.23944189828e-10  0.1  0.000999999999177 
 9.10011131863e-10  0.1  0.000999999998427 
 1.58055051701e-09  0.1  0.000999999997125 
 2.74517514054e-09  0.1  0.000999999994863 
 4.76795045218e-09  0.1  0.000999999990935 
 8.28120260114e-09  0.1  0.000999999984112 
 1.43831856495e-08  0.1  0.000999999972262 
 2.49813993681e-08  0.1  0.00099999995168 
 4.33888798766e-08  0.1  0.000999999915932 
 7.53598655225e-08  0.1  0.000999999853843 
 1.30888590527e-07  0.1  0.000999999746005 
 2.27333515145e-07  0.1  0.000999999558707 
 3.94843636867e-07  0.1  0.000999999233398 
 6.85783165212e-07  0.1  0.000999998668386 
 1.19110074413e-06  0.1  0.000999997687047 
 2.06876029427e-06  0.1  0.000999995982611 
 3.59312104894e-06  0.1  0.000999993022265 
 6.24070314387e-06  0.1  0.000999987880595 
 1.08391493633e-05  0.1  0.0009999789503 
 1.88259489694e-05  0.1  0.000999963439738 
 3.26978015267e-05  0.1  0.00099993650026 
 5.67910933157e-05  0.1  0.000999889710494 
 9.86374658052e-05  0.1  0.00099980844381 
 0.000171318231301  0.1  0.000999667295976 
 0.000297553633767  0.1  0.00099942214372 
 0.00051680527108  0.1  0.000998996351648 
 0.000897611919015  0.1  0.000998256815773 
 0.00155901497575  0.1  0.000996972354772 
 0.00270777119055  0.1  0.000994741441952 
 0.00470298549688  0.1  0.000990866686702 
 0.00816836838397  0.1  0.000984136827914 
 0.0141872098267  0.1  0.000972448089816 
 0.0246410192594  0.1  0.000952146534815 
 0.0427976915515  0.1  0.00091688583071 
 0.0743330615857  0.1  0.000855643366579 
 0.129105188724  0.1  0.000749274548708 
 0.224236018265  0.1  0.00056452813826 
 0.514739952833  0.1  0.0 
0.115139539933  43 
 1e-10  0.115139539933  0.001 
 1.73684745347e-10  0.115139539933  0.000999999999953 
 3.01663907663e-10  0.115139539933  0.000999999999872 
 5.23944189828e-10  0.115139539933  0.000999999999732 
 9.10011131863e-10  0.115139539933  0.000999999999488 
 1.58055051701e-09  0.115139539933  0.000999999999064 
 2.74517514054e-09  0.115139539933  0.000999999998327 
 4.76795045218e-09  0.115139539933  0.000999999997048 
 8.28120260114e-09  0.115139539933  0.000999999994827 
 1.43831856495e-08  0.115139539933  0.000999999990968 
 2.49813993681e-08  0.115139539933  0.000999999984267 
 4.33888798766e-08  0.115139539933  0.000999999972627 
 7.53598655225e-08  0.115139539933  0.000999999952411 
 1.30888590527e-07  0.115139539933  0.000999999917299 
 2.27333515145e-07  0.115139539933  0.000999999856315 
 3.94843636867e-07  0.115139539933  0.000999999750394 
 6.85783165212e-07  0.115139539933  0.000999999566425 
 1.19110074413e-06  0.115139539933  0.000999999246901 
 2.06876029427e-06  0.115139539933  0.000999998691935 
 3.59312104894e-06  0.115139539933  0.000999997728043 
 6.24070314387e-06  0.115139539933  0.000999996053911 
 1.08391493633e-05  0.115139539933  0.000999993146199 
 1.88259489694e-05  0.115139539933  0.000999988095947 
 3.26978015267e-05  0.115139539933  0.00099997932443 
 5.67910933157e-05  0.115139539933  0.000999964089642 
 9.86374658052e-05  0.115139539933  0.00099993762914 
 0.000171318231301  0.115139539933  0.000999891671283 
 0.000297553633767  0.115139539933  0.000999811849498 
 0.00051680527108  0.115139539933  0.000999673211233 
 0.000897611919015  0.115139539933  0.000999432417715 
 0.00155901497575  0.115139539933  0.000999014196107 
 0.00270777119055  0.115139539933  0.000998287808972 
 0.00470298549688  0.115139539933  0.000997026185326 
 0.00816836838397  0.115139539933  0.000994834937511 
 0.0141872098267  0.115139539933  0.000991029074322 
 0.0246410192594  0.115139539933  0.000984418870534 
 0.0427976915515  0.115139539933  0.000972937954918 
 0.0743330615857  0.115139539933  0.000952997355867 
 0.129105188724  0.115139539933  0.000918363577184 
 0.224236018265  0.115139539933  0.000858209986875 
 0.389463757299  0.115139539933  0.000753732376729 
 0.676439135084  0.115139539933  0.000572270705603 
