0.1  62 
 1e-10  0.1  100.0 
 1.73684745347e-10  0.1  100.0 
 3.01663907663e-10  0.1  100.0 
 5.23944189828e-10  0.1  100.0 
 9.10011131863e-10  0.1  100.0 
 1.58055051701e-09  0.1  100.0 
 2.74517514054e-09  0.1  100.0 
 4.76795045218e-09  0.1  100.0 
 8.28120260114e-09  0.1  100.0 
 1.43831856495e-08  0.1  100.0 
 2.49813993681e-08  0.1  100.0 
 4.33888798766e-08  0.1  99.9999999999 
 7.53598655225e-08  0.1  99.9999999999 
 1.30888590527e-07  0.1  99.9999999997 
 2.27333515145e-07  0.1  99.9999999996 
 3.94843636867e-07  0.1  99.9999999992 
 6.85783165212e-07  0.1  99.9999999987 
 1.19110074413e-06  0.1  99.9999999977 
 2.06876029427e-06  0.1  99.999999996 
 3.59312104894e-06  0.1  99.999999993 
 6.24070314387e-06  0.1  99.9999999879 
 1.08391493633e-05  0.1  99.999999979 
 1.88259489694e-05  0.1  99.9999999634 
 3.26978015267e-05  0.1  99.9999999365 
 5.67910933157e-05  0.1  99.9999998897 
 9.86374658052e-05  0.1  99.9999998084 
 0.000171318231301  0.1  99.9999996673 
 0.000297553633767  0.1  99.9999994221 
 0.00051680527108  0.1  99.9999989964 
 0.000897611919015  0.1  99.9999982568 
 0.00155901497575  0.1  99.9999969724 
 0.00270777119055  0.1  99.9999947414 
 0.00470298549688  0.1  99.9999908667 
 0.00816836838397  0.1  99.9999841368 
 0.0141872098267  0.1  99.9999724481 
 0.0246410192594  0.1  99.9999521465 
 0.0427976915515  0.1  99.9999168858 
 0.0743330615857  0.1  99.9998556434 
 0.129105188724  0.1  99.9997492745 
 0.224236018265  0.0999999999999  99.9995645281 
 0.389463757299  0.0999999999999  99.9992436518 
 0.676439135084  0.0999999999998  99.9986863386 
 1.1748715892  0.0999999999996  99.9977183705 
 2.04057272785  0.0999999999993  99.9960371576 
 3.54416354599  0.0999999999988  99.9931171472 
 6.15567142954  0.0999999999979  99.9880455347 
 10.6914622468  0.0999999999963  99.9792369174 
 18.5694389772  0.0999999999937  99.9639376928 
 32.2522828  0.099999999989  99.9373652736 
 56.0172952497  0.0999999999808  99.891213035 
 97.2934966048  0.0999999999667  99.8110536367 
 168.983961817  0.0999999999421  99.6718289897 
 293.49936376  0.0999999998991  99.4300170156 
 509.763622541  0.099999999824  99.0100265021 
 885.381649682  0.0999999996921  98.2805670425 
 1537.7728636  0.0999999994583  97.0136072198 
 2670.87688216  0.0999999990372  94.8130912226 
 4638.90571131  0.0999999982575  90.9911304405 
 8057.07157158  0.0999999967293  84.3529669913 
 13993.9042415  0.0999999934108  72.8234875984 
 24305.276946  0.0999999841048  52.7985314025 
 51471.819917  0.0999997131135  0.0 
0.115139539933  64 
 1e-10  0.115139539933  100.0 
 1.73684745347e-10  0.115139539933  100.0 
 3.01663907663e-10  0.115139539933  100.0 
 5.23944189828e-10  0.115139539933  100.0 
 9.10011131863e-10  0.115139539933  100.0 
 1.58055051701e-09  0.115139539933  100.0 
 2.74517514054e-09  0.115139539933  100.0 
 4.76795045218e-09  0.115139539933  100.0 
 8.28120260114e-09  0.115139539933  100.0 
 1.43831856495e-08  0.115139539933  100.0 
 2.49813993681e-08  0.115139539933  100.0 
 4.33888798766e-08  0.115139539933  100.0 
 7.53598655225e-08  0.115139539933  100.0 
 1.30888590527e-07  0.115139539933  99.9999999999 
 2.27333515145e-07  0.115139539933  99.9999999999 
 3.94843636867e-07  0.115139539933  99.9999999998 
 6.85783165212e-07  0.115139539933  99.9999999996 
 1.19110074413e-06  0.115139539933  99.9999999992 
 2.06876029427e-06  0.115139539933  99.9999999987 
 3.59312104894e-06  0.115139539933  99.9999999977 
 6.24070314387e-06  0.115139539933  99.9999999961 
 1.08391493633e-05  0.115139539933  99.9999999931 
 1.88259489694e-05  0.115139539933  99.9999999881 
 3.26978015267e-05  0.115139539933  99.9999999793 
 5.67910933157e-05  0.115139539933  99.9999999641 
 9.86374658052e-05  0.115139539933  99.9999999376 
 0.000171318231301  0.115139539933  99.9999998917 
 0.000297553633767  0.115139539933  99.9999998118 
 0.00051680527108  0.115139539933  99.9999996732 
 0.000897611919015  0.115139539933  99.9999994324 
 0.00155901497575  0.115139539933  99.9999990142 
