0.1  58 
 1e-10  0.1  10.0 
 1.73684745347e-10  0.1  10.0 
 3.01663907663e-10  0.1  10.0 
 5.23944189828e-10  0.1  10.0 
 9.10011131863e-10  0.1  10.0 
 1.58055051701e-09  0.1  10.0 
 2.74517514054e-09  0.1  9.99999999999 
 4.76795045218e-09  0.1  9.99999999999 
 8.28120260114e-09  0.1  9.99999999998 
 1.43831856495e-08  0.1  9.99999999997 
 2.49813993681e-08  0.1  9.99999999995 
 4.33888798766e-08  0.1  9.99999999992 
 7.53598655225e-08  0.1  9.99999999985 
 1.30888590527e-07  0.1  9.99999999975 
 2.27333515145e-07  0.1  9.99999999956 
 3.94843636867e-07  0.1  9.99999999923 
 6.85783165212e-07  0.1  9.99999999867 
 1.19110074413e-06  0.1  9.99999999769 
 2.06876029427e-06  0.1  9.99999999598 
 3.59312104894e-06  0.1  9.99999999302 
 6.24070314387e-06  0.1  9.99999998788 
 1.08391493633e-05  0.1  9.99999997895 
 1.88259489694e-05  0.1  9.99999996344 
 3.26978015267e-05  0.1  9.9999999365 
 5.67910933157e-05  0.1  9.99999988971 
 9.86374658052e-05  0.1  9.99999980844 
 0.000171318231301  0.1  9.9999996673 
 0.000297553633767  0.1  9.99999942214 
 0.00051680527108  0.1  9.99999899635 
 0.000897611919015  0.1  9.99999825682 
 0.00155901497575  0.1  9.99999697235 
 0.00270777119055  0.0999999999999  9.99999474144 
 0.00470298549688  0.0999999999999  9.99999086669 
 0.00816836838397  0.0999999999998  9.99998413683 
 0.0141872098267  0.0999999999996  9.99997244809 
 0.0246410192594  0.0999999999993  9.99995214653 
 0.0427976915515  0.0999999999988  9.99991688583 
 0.0743330615857  0.0999999999978  9.99985564337 
 0.129105188724  0.0999999999962  9.99974927455 
 0.224236018265  0.0999999999935  9.99956452814 
 0.389463757299  0.0999999999887  9.99924365181 
 0.676439135084  0.0999999999803  9.99868633856 
 1.1748715892  0.0999999999658  9.99771837048 
 2.04057272785  0.0999999999406  9.99603715757 
 3.54416354599  0.0999999998968  9.99311714721 
 6.15567142954  0.0999999998206  9.98804553462 
 10.6914622468  0.0999999996882  9.97923691714 
 18.5694389772  0.0999999994579  9.96393769209 
 32.2522828  0.0999999990567  9.93736527137 
 56.0172952497  0.0999999983563  9.89121302815 
 97.2934966048  0.0999999971291  9.81105361608 
 168.983961817  0.0999999949647  9.67182892716 
 293.49936376  0.0999999911053  9.43001682462 
 509.763622541  0.0999999840958  9.0100259146 
 885.381649682  0.0999999710049  8.28056520355 
 1537.7728636  0.0999999458515  7.01360136946 
 2670.87688216  0.0999999015697  4.81307246614 
 5151.79173939  0.0999998681519  0.0 
0.115139539933  60 
 1e-10  0.115139539933  10.0 
 1.73684745347e-10  0.115139539933  10.0 
 3.01663907663e-10  0.115139539933  10.0 
 5.23944189828e-10  0.115139539933  10.0 
 9.10011131863e-10  0.115139539933  10.0 
 1.58055051701e-09  0.115139539933  10.0 
 2.74517514054e-09  0.115139539933  10.0 
 4.76795045218e-09  0.115139539933  10.0 
 8.28120260114e-09  0.115139539933  9.99999999999 
 1.43831856495e-08  0.115139539933  9.99999999999 
 2.49813993681e-08  0.115139539933  9.99999999998 
 4.33888798766e-08  0.115139539933  9.99999999997 
 7.53598655225e-08  0.115139539933  9.99999999995 
 1.30888590527e-07  0.115139539933  9.99999999992 
 2.27333515145e-07  0.115139539933  9.99999999986 
 3.94843636867e-07  0.115139539933  9.99999999975 
 6.85783165212e-07  0.115139539933  9.99999999957 
 1.19110074413e-06  0.115139539933  9.99999999925 
 2.06876029427e-06  0.115139539933  9.99999999869 
 3.59312104894e-06  0.115139539933  9.99999999773 
 6.24070314387e-06  0.115139539933  9.99999999605 
 1.08391493633e-05  0.115139539933  9.99999999315 
 1.88259489694e-05  0.115139539933  9.9999999881 
 3.26978015267e-05  0.115139539933  9.99999997932 
 5.67910933157e-05  0.115139539933  9.99999996409 
 9.86374658052e-05  0.115139539933  9.99999993763 
 0.000171318231301  0.115139539933  9.99999989167 
 0.000297553633767  0.115139539933  9.99999981185 
 0.00051680527108  0.115139539933  9.99999967321 
 0.000897611919015  0.115139539933  9.99999943242 
 0.00155901497575  0.115139539933  9.9999990142 
 0.00270777119055  0.115139539933  9.99999828781 
 0.00470298549688  0.115139539932  9.99999702619 
 0.00816836838397  0.115139539932  9.99999483494 
 0.0141872098267  0.115139539932  9.99999102907 
 0.0246410192594  0.115139539932  9.99998441887 
 0.0427976915515  0.115139539931  9.99997293795 
 0.0743330615857  0.11513953993  9.99995299736 
 0.129105188724  0.115139539928  9.99991836358 
 0.224236018265  0.115139539925  9.99985820999 
 0.389463757299  0.11513953992  9.99975373238 
 0.676439135084  0.11513953991  9.99957227071 
 1.1748715892  0.115139539894  9.99925709946 
