0.1  66 
 1e-10  0.1  1000.0 
 1.73684745347e-10  0.1  1000.0 
 3.01663907663e-10  0.1  1000.0 
 5.23944189828e-10  0.1  1000.0 
 9.10011131863e-10  0.1  1000.0 
 1.58055051701e-09  0.1  1000.0 
 2.74517514054e-09  0.1  1000.0 
 4.76795045218e-09  0.1  1000.0 
 8.28120260114e-09  0.1  1000.0 
 1.43831856495e-08  0.1  1000.0 
 2.49813993681e-08  0.1  1000.0 
 4.33888798766e-08  0.1  1000.0 
 7.53598655225e-08  0.1  1000.0 
 1.30888590527e-07  0.1  1000.0 
 2.27333515145e-07  0.1  1000.0 
 3.94843636867e-07  0.1  999.999999999 
 6.85783165212e-07  0.1  999.999999999 
 1.19110074413e-06  0.1  999.999999998 
 2.06876029427e-06  0.1  999.999999996 
 3.59312104894e-06  0.1  999.999999993 
 6.24070314387e-06  0.1  999.999999988 
 1.08391493633e-05  0.1  999.999999979 
 1.88259489694e-05  0.1  999.999999963 
 3.26978015267e-05  0.1  999.999999937 
 5.67910933157e-05  0.1  999.99999989 
 9.86374658052e-05  0.1  999.999999808 
 0.000171318231301  0.1  999.999999667 
 0.000297553633767  0.1  999.999999422 
 0.00051680527108  0.1  999.999998996 
 0.000897611919015  0.1  999.999998257 
 0.00155901497575  0.1  999.999996972 
 0.00270777119055  0.1  999.999994741 
 0.00470298549688  0.1  999.999990867 
 0.00816836838397  0.1  999.999984137 
 0.0141872098267  0.1  999.999972448 
 0.0246410192594  0.1  999.999952147 
 0.0427976915515  0.1  999.999916886 
 0.0743330615857  0.1  999.999855643 
 0.129105188724  0.1  999.999749275 
 0.224236018265  0.1  999.999564528 
 0.389463757299  0.1  999.999243652 
 0.676439135084  0.1  999.998686339 
 1.1748715892  0.1  999.99771837 
 2.04057272785  0.1  999.996037158 
 3.54416354599  0.1  999.993117147 
 6.15567142954  0.1  999.988045535 
 10.6914622468  0.1  999.979236917 
 18.5694389772  0.0999999999999  999.963937693 
 32.2522828  0.0999999999999  999.937365274 
 56.0172952497  0.0999999999998  999.891213035 
 97.2934966048  0.0999999999997  999.811053637 
 168.983961817  0.0999999999994  999.67182899 
 293.49936376  0.099999999999  999.430017018 
 509.763622541  0.0999999999983  999.010026509 
 885.381649682  0.099999999997  998.280567063 
 1537.7728636  0.0999999999947  997.013607281 
 2670.87688216  0.0999999999908  994.81309141 
 4638.90571131  0.099999999984  990.991131022 
 8057.07157158  0.099999999972  984.35296885 
 13993.9042415  0.0999999999508  972.82349377 
 24305.276946  0.0999999999128  952.798554293 
 42214.5583696  0.0999999998428  918.018289011 
 73320.2482035  0.099999999705  857.610273286 
 127346.08638  0.0999999994119  752.690763253 
 221180.725839  0.0999999986394  570.46157217 
 514825.538223  0.0999996967495  0.0 
0.115139539933  68 
 1e-10  0.115139539933  1000.0 
 1.73684745347e-10  0.115139539933  1000.0 
 3.01663907663e-10  0.115139539933  1000.0 
 5.23944189828e-10  0.115139539933  1000.0 
 9.10011131863e-10  0.115139539933  1000.0 
 1.58055051701e-09  0.115139539933  1000.0 
 2.74517514054e-09  0.115139539933  1000.0 
 4.76795045218e-09  0.115139539933  1000.0 
 8.28120260114e-09  0.115139539933  1000.0 
 1.43831856495e-08  0.115139539933  1000.0 
 2.49813993681e-08  0.115139539933  1000.0 
 4.33888798766e-08  0.115139539933  1000.0 
 7.53598655225e-08  0.115139539933  1000.0 
 1.30888590527e-07  0.115139539933  1000.0 
 2.27333515145e-07  0.115139539933  1000.0 
 3.94843636867e-07  0.115139539933  1000.0 
 6.85783165212e-07  0.115139539933  1000.0 
 1.19110074413e-06  0.115139539933  999.999999999 
 2.06876029427e-06  0.115139539933  999.999999999 
 3.59312104894e-06  0.115139539933  999.999999998 
 6.24070314387e-06  0.115139539933  999.999999996 
 1.08391493633e-05  0.115139539933  999.999999993 
 1.88259489694e-05  0.115139539933  999.999999988 
 3.26978015267e-05  0.115139539933  999.999999979 
 5.67910933157e-05  0.115139539933  999.999999964 
 9.86374658052e-05  0.115139539933  999.999999938 
 0.000171318231301  0.115139539933  999.999999892 
 0.000297553633767  0.115139539933  999.999999812 
 0.00051680527108  0.115139539933  999.999999673 
 0.000897611919015  0.115139539933  999.999999432 
 0.00155901497575  0.115139539933  999.999999014 
 0.00270777119055  0.115139539933  999.999998288 
 0.00470298549688  0.115139539933  999.999997026 
 0.00816836838397  0.115139539933  999.999994835 
 0.0141872098267  0.115139539933  999.999991029 
 0.0246410192594  0.115139539933  999.999984419 
 0.0427976915515  0.115139539933  999.999972938 
 0.0743330615857  0.115139539933  999.999952997 
 0.129105188724  0.115139539933  999.999918364 
 0.224236018265  0.115139539933  999.99985821 
 0.389463757299  0.115139539933  999.999753732 
 0.676439135084  0.115139539933  999.999572271 
 1.1748715892  0.115139539933  999.999257099 
 2.04057272785  0.115139539933  999.998709695 
 3.54416354599  0.115139539933  999.997758937 
 6.15567142954  0.115139539933  999.996107616 
 10.6914622468  0.115139539933  999.993239522 
 18.5694389772  0.115139539933  999.988258082 
 32.2522828  0.115139539933  999.979606079 
 56.0172952497  0.115139539932  999.964578871 
 97.2934966048  0.115139539932  999.938478902 
 168.983961817  0.115139539932  999.893147237 
 293.49936376  0.115139539931  999.81441305 
 509.763622541  0.115139539931  999.677663779 
 885.381649682  0.115139539929  999.440151155 
 1537.7728636  0.115139539926  999.027627959 
 2670.87688216  0.115139539922  998.311138097 
 4638.90571131  0.115139539913  997.066704504 
 8057.07157158  0.115139539899  994.905313185 
 13993.9042415  0.115139539874  991.151306171 
 24305.276946  0.11513953983  984.631168633 
 42214.5583696  0.115139539753  973.306684304 
 73320.2482035  0.115139539614  953.637782378 
 127346.08638  0.115139539358  919.475899662 
 221180.725839  0.115139538865  860.141919108 
 384157.18043  0.115139537824  757.087840535 
