0.1  45 
 1e-10  0.1  0.01 
 1.73684745347e-10  0.1  0.00999999999986 
 3.01663907663e-10  0.1  0.00999999999961 
 5.23944189828e-10  0.1  0.00999999999918 
 9.10011131863e-10  0.1  0.00999999999843 
 1.58055051701e-09  0.1  0.00999999999712 
 2.74517514054e-09  0.1  0.00999999999486 
 4.76795045218e-09  0.1  0.00999999999093 
 8.28120260114e-09  0.1  0.00999999998411 
 1.43831856495e-08  0.1  0.00999999997226 
 2.49813993681e-08  0.1  0.00999999995168 
 4.33888798766e-08  0.1  0.00999999991593 
 7.53598655225e-08  0.1  0.00999999985384 
 1.30888590527e-07  0.1  0.00999999974601 
 2.27333515145e-07  0.1  0.00999999955871 
 3.94843636867e-07  0.1  0.0099999992334 
 6.85783165212e-07  0.1  0.00999999866839 
 1.19110074413e-06  0.1  0.00999999768705 
 2.06876029427e-06  0.1  0.00999999598261 
 3.59312104894e-06  0.1  0.00999999302226 
 6.24070314387e-06  0.1  0.0099999878806 
 1.08391493633e-05  0.1  0.0099999789503 
 1.88259489694e-05  0.1  0.00999996343974 
 3.26978015267e-05  0.1  0.00999993650026 
 5.67910933157e-05  0.1  0.00999988971049 
 9.86374658052e-05  0.1  0.00999980844381 
 0.000171318231301  0.1  0.00999966729598 
 0.000297553633767  0.1  0.00999942214372 
 0.00051680527108  0.1  0.00999899635165 
 0.000897611919015  0.1  0.00999825681577 
 0.00155901497575  0.1  0.00999697235477 
 0.00270777119055  0.1  0.00999474144195 
 0.00470298549688  0.1  0.0099908666867 
 0.00816836838397  0.1  0.00998413682791 
 0.0141872098267  0.1  0.00997244808982 
 0.0246410192594  0.1  0.00995214653481 
 0.0427976915515  0.1  0.00991688583071 
 0.0743330615857  0.1  0.00985564336658 
 0.129105188724  0.1  0.00974927454871 
 0.224236018265  0.1  0.00956452813826 
 0.389463757299  0.1  0.00924365180574 
 0.676439135084  0.1  0.00868633856471 
 1.1748715892  0.1  0.00771837048125 
 2.04057272785  0.1  0.00603715758046 
 5.1484889104  0.1  0.0 
0.115139539933  47 
 1e-10  0.115139539933  0.01 
 1.73684745347e-10  0.115139539933  0.00999999999995 
 3.01663907663e-10  0.115139539933  0.00999999999987 
 5.23944189828e-10  0.115139539933  0.00999999999973 
 9.10011131863e-10  0.115139539933  0.00999999999949 
 1.58055051701e-09  0.115139539933  0.00999999999906 
 2.74517514054e-09  0.115139539933  0.00999999999833 
 4.76795045218e-09  0.115139539933  0.00999999999705 
 8.28120260114e-09  0.115139539933  0.00999999999483 
 1.43831856495e-08  0.115139539933  0.00999999999097 
 2.49813993681e-08  0.115139539933  0.00999999998427 
 4.33888798766e-08  0.115139539933  0.00999999997263 
 7.53598655225e-08  0.115139539933  0.00999999995241 
 1.30888590527e-07  0.115139539933  0.0099999999173 
 2.27333515145e-07  0.115139539933  0.00999999985631 
 3.94843636867e-07  0.115139539933  0.00999999975039 
